Nitrogen,Phosphorus,Potassium,pH,Humidity,Salinity,Crop
67.36390933053143,36.95346428902198,26.509331275292478,6.379644117260067,66.50319550229878,0.5375077815267604,Paddy
68.35167908272123,21.319580870455667,25.957831186096964,6.234468510646977,71.19489912873196,0.5966831052643474,Paddy
64.2,25.6,25.6,6.33,68.8,0.58,Paddy
38.38357076505616,17.208678494144074,21.13844269050346,6.234605971281605,86.12923312638331,0.6782931521525409,Jute
43.796064077536954,21.737173645764543,15.552628070325238,6.038512008717193,84.98291153593769,0.6667135123214871,Jute
37.10981135783017,8.333598776711009,9.275410837434835,5.817542494151805,82.23584439832788,0.7057123666297637,Jute
31.359879622393944,10.838481493323542,25.228243844607768,5.884844739902692,87.63764102343961,0.6187625906893272,Jute
33.178086377374086,18.45461294854933,12.145032112888485,6.005139603669134,84.29680655040598,0.6754153125103362,Jute
32.891466938853014,27.161390922544687,17.83251387631033,5.718457814208819,91.41272456051594,0.6289578175014489,Jute
36.94431797502378,8.10164938060112,11.259069755507845,5.969372247173824,90.99233289997704,0.6985684140594984,Jute
35.3217585880588,16.394481522053553,10.507390048162861,5.786031158321058,84.99680614520106,0.7428561113109458,Jute
37.6180914478423,9.084799223186328,19.520419846973972,5.852983543916737,83.9153899984702,0.7205838144420433,Jute
41.05499761247975,22.556400595580993,13.703912383886806,5.868157524829757,88.95631715701782,0.7387772563561179,Jute
33.50412881077355,16.971705116680912,12.368325129969858,5.690758675183866,91.36262911197099,0.7578120014285411,Jute
35.53994939209833,22.91766448946012,19.70818012523817,5.800976049078975,89.10697802754207,0.7669018283232985,Jute
35.72086980445024,25.72321827907003,4.801274479551276,6.094380500875045,87.73523534119086,0.6750496324767066,Jute
36.35880388267751,7.962155426995535,16.801640560812437,6.001422514302349,94.68947022370757,0.6640864890863176,Jute
31.85753198553406,15.391214782077316,22.477010588510367,5.995750221931937,84.6511989811648,0.7156633716556677,Jute
36.3853877467402,22.743224952664445,14.389734530613236,5.864467570680446,85.33945923433922,0.616824252593394,Jute
37.380601385322876,19.205276360899447,17.925567283212303,5.8830825733249705,80.22314628974793,0.668967733861732,Jute
34.186427417366154,13.888613653891904,17.09357144166995,6.010810171362907,96.73092950605265,0.6987288906415919,Jute
37.18775195361382,17.527770421169162,8.306143923504791,5.924697224910156,87.60115104970512,0.8131621056242643,Jute
34.93819517609439,19.40773671166806,17.726441151473782,5.696264392476094,93.0141140725751,0.7275966516343386,Jute
39.85515973521523,13.353062726026304,24.913971554680494,5.649629787441544,90.23428546900135,0.7995227812904989,Jute
30.94731837434656,15.068511351986139,18.398256825438203,5.8293048691767595,79.54668284466933,0.6934281487403013,Jute
30.588481431369473,20.267962153175908,13.302878828830984,6.2399868810035075,83.38373353831881,0.6738969241897161,Jute
39.96758608684835,11.745678417830224,19.037299673020645,6.191428550856485,79.26258382719386,0.6992316929266151,Jute
37.199413971242116,21.80911435888655,11.715246445609589,5.665908677383144,89.90970782808449,0.7048492336616593,Jute
37.152464251729384,19.632241047484875,14.499876392107545,5.976450739432201,88.7653623664934,0.6542824290986815,Jute
45.22887255572378,20.269164604558938,11.943482513986755,6.061310721726766,82.4265916488634,0.7293542301871225,Jute
41.69297789503702,13.796588408241446,22.716880646221608,6.012556185387299,91.41030079997245,0.7848396491326973,Jute
34.67305941998565,14.13131917821255,13.452427851872383,5.766837943006912,86.91449145292948,0.7070575987408322,Jute
37.283453996650096,22.03591624518012,17.965009459389535,6.220706815431463,85.97671583381022,0.8260084583294809,Jute
39.02833673882503,13.614212217918585,12.545537509694437,6.026494483048637,86.18268607337075,0.7257000247046046,Jute
38.266188122867725,17.535855436715636,13.666031409657974,5.627030555062827,85.06742523966489,0.7328199397161735,Jute
36.97046872065102,11.671306106440058,18.765904629255907,6.007063475945767,82.88071281899433,0.6976862552972763,Jute
36.191043592229995,12.185148510846883,19.688936801741416,6.042156905273647,92.71525621587638,0.7426901026017451,Jute
29.011653160214543,13.210874800424385,20.475176336043297,6.0327571901824415,89.87523843153024,0.882636574532736,Jute
38.75445255346583,23.577828200902992,22.670008817466012,6.06027825026116,85.72365377679827,0.7279484610246634,Jute
32.03587392731214,16.715906966299954,15.47318226085448,5.946374827877264,98.87329283336754,0.5966367403704125,Jute
39.331300951872564,9.83642064405174,15.540340671052832,6.1477901193934725,87.62140009547731,0.6361127611035347,Jute
32.323481453700154,21.29798874467338,14.248166841414315,5.9732917179163945,87.52785919951907,0.6574199826197091,Jute
46.61972044662663,21.069595111590054,7.774287066711963,5.9672908629538854,83.99106767615805,0.7326216667398111,Jute
31.937396307836494,17.326317792665503,20.424936394902286,6.103151038834024,81.29851796472111,0.6732749382079525,Jute
33.52527344419522,14.63335383713144,26.727271201405483,6.010996342192191,80.99558022832477,0.7358930973527388,Jute
46.510780985063164,23.062326302755732,10.303150170229932,5.83315318542675,93.63455574593311,0.6546165267190609,Jute
38.11909714073114,21.773170267146682,13.265347642109584,5.91809492878764,71.09366329965464,0.6387806179332854,Jute
34.6371592430342,11.661084090175752,26.062056519658174,5.643971724407873,85.09977756651507,0.6965370288643045,Jute
43.10636644533058,10.720689244102802,23.715818760774795,5.9320466122039175,82.39245674476024,0.7131051737131635,Jute
36.89529847786735,14.898915614206025,18.249010424950093,5.852937280627648,87.86758672625623,0.7231065337260523,Jute
43.830084080726756,11.710922505865753,28.56516687328133,5.539582440095499,86.54107452482208,0.7194158603242288,Jute
37.30495933867516,14.78650240089703,16.85938874821362,5.831399813068233,84.35317621527894,0.7324801048510512,Jute
37.685077429825235,14.435452023696728,22.39799937716625,5.991459904175321,91.36431059419479,0.7214814420961806,Jute
31.755024945389636,15.099094799015152,21.636468025616306,6.0520740530866926,87.19549203017925,0.6958663691654391,Jute
42.28832447894212,14.94214305582085,20.635486905850186,5.889561469513221,86.21159398386389,0.7449388425993595,Jute
40.02708174494015,21.96754818000319,24.427394035771645,5.934200768326551,90.70976485647482,0.6744866621703272,Jute
37.52083176244221,17.249284728161577,18.38497982496359,6.049031405087383,83.20889658383264,0.794619363784273,Jute
30.869913092501488,11.829056936061338,23.690554367500336,6.088332538792587,90.42059908526078,0.721417275463214,Jute
35.838766135765425,13.413728142570841,18.27902279096863,5.794567657697577,92.17559866708875,0.682647130924893,Jute
31.77251401603744,16.293070791735033,19.96465727137812,5.817255089439205,83.18889802216783,0.7021843605745955,Jute
37.124832855543616,15.365284123144349,15.544808471908384,5.976409987471527,80.05957829251338,0.6196268112811721,Jute
32.30777889373782,16.832764241440763,19.454537827990023,6.22507124338991,91.5882981160101,0.6820030735018285,Jute
35.80491896048655,12.887353176810954,17.80743432003805,5.8722682722159725,88.91359280169044,0.6486384528223837,Jute
38.49673257120586,25.563694565012888,17.356199257715712,6.010342344419788,90.75071995855556,0.6699389764057081,Jute
37.02046240905208,17.962962003908974,18.388380492744158,5.775398043228907,87.42255087129472,0.7148999145622724,Jute
43.15571803897521,22.696354130426034,28.66591228755778,5.77653048742239,91.66160318360339,0.6991671002869175,Jute
46.84901466608836,13.858508573224242,13.701390789096118,5.810121470911195,76.68052137845096,0.6637122489159619,Jute
32.104336692231506,18.65196893238104,19.608779878885795,6.305234167843177,92.05211919093026,0.6611548172168797,Jute
31.407926643258207,20.359595857532526,11.298833964896787,6.296291753170871,93.19720060360643,0.6665412173947647,Jute
27.33432735454561,24.66936187082706,17.32730077373691,6.177563262394692,79.32786170602816,0.6600312488523113,Jute
35.92621849859091,18.13490296882371,15.64967264260378,6.0545699864695,81.96189785308702,0.6828810257489353,Jute
36.50147815855949,20.472194170293744,21.458074390444448,5.705071581632426,79.62942914632188,0.7538838410949253,Jute
37.56157005989796,14.15756731721723,25.655759877612613,5.953134926858572,93.19648592031913,0.6933759240705054,Jute
46.203739624409934,26.67670421221602,16.65517925760463,6.124314190190871,90.52687974792573,0.7584315778766174,Jute
31.075382697099478,21.330257299992194,23.19212243424794,5.578252102715377,81.38370743667112,0.5880383911119949,Jute
34.55296582777721,21.48771127897981,25.411785260480137,5.944818956083955,95.44307772785646,0.6209949270892554,Jute
27.383087803224225,17.622261505516903,19.820327244696536,5.9234610503811815,76.9627894998006,0.6855439980243605,Jute
29.377652497475733,21.248362744150192,19.732991230484238,5.742024042734529,84.73066541331653,0.6370393239055524,Jute
35.58660451363414,22.67571160250619,12.97136976832228,6.0308093031035686,84.6487119081378,0.6503563583868828,Jute
35.36484820022721,12.723788387903127,15.131753473264087,5.69042442148223,97.12362566458194,0.6917631775985864,Jute
32.401372460037074,18.96989955367111,17.33835975154585,5.885806080093355,90.37083350021712,0.7278753855023652,Jute
33.24749426194736,15.020908796776599,16.52474151424178,5.469615767052883,79.72404468900723,0.7583437133722262,Jute
44.124838567506416,16.654819802218107,20.78278481527883,5.992250030908707,100.0,0.7459787455717288,Jute
35.260412042596165,13.12229779699787,9.867768398712137,5.970692727173445,83.51824627357848,0.6188873145201162,Jute
32.66713557878737,12.492259981928024,26.33570817536282,6.10632795138989,87.2601367934169,0.7639972069445012,Jute
36.28684153823809,13.59357899335868,25.515620386348285,6.037782008736931,82.11376922836772,0.6804830660958195,Jute
31.521908733076213,10.986001345178318,22.530887737658205,6.311883328094026,80.30716213090429,0.7181484618345285,Jute
32.646787154390864,15.464373081176518,14.938030378805653,5.757201846064037,87.54260813972414,0.6484524941794481,Jute
37.25228412889919,17.648809452754314,16.70525976566795,5.74848726759168,84.41614334715834,0.7277695612912878,Jute
38.404585938121905,13.012223776007243,18.39666152714613,6.080277424674358,78.95297359439314,0.7171680096189967,Jute
32.586881205270764,20.752993342965794,14.083704217287414,5.569023579867096,79.16228781058419,0.692404247333069,Jute
37.19861250860741,13.378416874477956,21.092962293886867,5.597695987546207,86.96960100676341,0.6294491900118772,Jute
32.640819460989206,18.136993356582067,13.597933173580238,5.853088891154035,92.3314640460722,0.6611554065238425,Jute
40.07846056032571,12.251465726711908,20.54902088957641,6.21831372413158,74.94177749936355,0.6501552372264761,Jute
38.7853606359027,16.884773069785034,19.755729366856542,5.809202962656836,87.7329489373645,0.682216138230396,Jute
41.73891030829903,19.172104216506064,19.58801331037601,5.847624606775506,84.86196887963753,0.6683720906090189,Jute
37.872260711891485,15.795077595898684,19.348874284482065,6.345080159729087,91.65562351715846,0.6736988233916079,Jute
41.90606961081972,15.859623134892242,7.709377324110729,5.728382737816519,77.94604039487072,0.6724243257979345,Jute
35.99209189594776,26.282186561376413,19.53463686882081,5.886179894238227,91.44702790591744,0.5794432345496057,Jute
37.07807279054283,21.75432596943483,10.50706877110079,6.158750808641385,88.99248203747207,0.6692356043049599,Jute
39.06390933053142,29.253464289021977,18.809331275292475,5.979644117260067,85.00319550229878,0.6475077815267604,Jute
40.05167908272123,13.619580870455662,18.25783118609696,5.8344685106469765,89.69489912873196,0.7066831052643474,Jute
35.9,17.9,17.9,5.93,87.3,0.69,Jute
38.38357076505616,19.908678494144077,23.838442690503463,6.194605971281605,84.12923312638331,0.648293152152541,Oilseeds
43.796064077536954,24.437173645764545,18.25262807032524,5.998512008717193,82.98291153593769,0.6367135123214872,Oilseeds
37.10981135783017,11.033598776711012,11.975410837434838,5.777542494151805,80.23584439832788,0.6757123666297637,Oilseeds
31.359879622393944,13.538481493323545,27.92824384460777,5.844844739902692,85.63764102343961,0.5887625906893272,Oilseeds
33.178086377374086,21.15461294854933,14.845032112888488,5.965139603669134,82.29680655040598,0.6454153125103362,Oilseeds
32.891466938853014,29.86139092254469,20.532513876310333,5.678457814208819,89.41272456051594,0.5989578175014489,Oilseeds
36.94431797502378,10.801649380601123,13.959069755507848,5.929372247173824,88.99233289997704,0.6685684140594985,Oilseeds
35.3217585880588,19.094481522053556,13.207390048162864,5.746031158321058,82.99680614520106,0.7128561113109458,Oilseeds
37.6180914478423,11.784799223186331,22.220419846973975,5.8129835439167366,81.9153899984702,0.6905838144420434,Oilseeds
41.05499761247975,25.256400595580995,16.40391238388681,5.828157524829757,86.95631715701782,0.708777256356118,Oilseeds
33.50412881077355,19.671705116680915,15.06832512996986,5.650758675183866,89.36262911197099,0.7278120014285412,Oilseeds
35.53994939209833,25.61766448946012,22.40818012523817,5.760976049078975,87.10697802754207,0.7369018283232985,Oilseeds
35.72086980445024,28.42321827907003,7.501274479551279,6.054380500875045,85.73523534119086,0.6450496324767067,Oilseeds
36.35880388267751,10.662155426995538,19.50164056081244,5.961422514302349,92.68947022370757,0.6340864890863177,Oilseeds
31.85753198553406,18.09121478207732,25.17701058851037,5.955750221931937,82.6511989811648,0.6856633716556678,Oilseeds
36.3853877467402,25.443224952664448,17.08973453061324,5.824467570680446,83.33945923433922,0.5868242525933941,Oilseeds
37.380601385322876,21.90527636089945,20.625567283212305,5.8430825733249705,78.22314628974793,0.6389677338617321,Oilseeds
34.186427417366154,16.588613653891905,19.793571441669954,5.970810171362907,94.73092950605265,0.668728890641592,Oilseeds
37.18775195361382,20.227770421169165,11.006143923504794,5.884697224910156,85.60115104970512,0.7831621056242644,Oilseeds
34.93819517609439,22.107736711668064,20.426441151473785,5.656264392476094,91.0141140725751,0.6975966516343387,Oilseeds
39.85515973521523,16.053062726026305,27.613971554680496,5.609629787441543,88.23428546900135,0.769522781290499,Oilseeds
30.94731837434656,17.76851135198614,21.098256825438206,5.7893048691767595,77.54668284466933,0.6634281487403014,Oilseeds
30.588481431369473,22.96796215317591,16.002878828830987,6.1999868810035075,81.38373353831881,0.6438969241897162,Oilseeds
39.96758608684835,14.445678417830226,21.737299673020647,6.151428550856485,77.26258382719386,0.6692316929266152,Oilseeds
37.199413971242116,24.509114358886553,14.415246445609592,5.625908677383144,87.90970782808449,0.6748492336616594,Oilseeds
37.152464251729384,22.332241047484878,17.199876392107548,5.936450739432201,86.7653623664934,0.6242824290986816,Oilseeds
45.22887255572378,22.96916460455894,14.643482513986758,6.021310721726765,80.4265916488634,0.6993542301871226,Oilseeds
41.69297789503702,16.49658840824145,25.41688064622161,5.972556185387299,89.41030079997245,0.7548396491326974,Oilseeds
34.67305941998565,16.831319178212553,16.152427851872385,5.726837943006912,84.91449145292948,0.6770575987408323,Oilseeds
37.283453996650096,24.73591624518012,20.665009459389537,6.1807068154314635,83.97671583381022,0.796008458329481,Oilseeds
39.02833673882503,16.314212217918588,15.24553750969444,5.986494483048637,84.18268607337075,0.6957000247046047,Oilseeds
38.266188122867725,20.23585543671564,16.366031409657978,5.587030555062826,83.06742523966489,0.7028199397161736,Oilseeds
36.97046872065102,14.371306106440061,21.46590462925591,5.967063475945767,80.88071281899433,0.6676862552972764,Oilseeds
36.191043592229995,14.885148510846886,22.38893680174142,6.0021569052736465,90.71525621587638,0.7126901026017451,Oilseeds
29.011653160214543,15.910874800424388,23.1751763360433,5.9927571901824415,87.87523843153024,0.8526365745327361,Oilseeds
38.75445255346583,26.277828200902995,25.370008817466015,6.02027825026116,83.72365377679827,0.6979484610246633,Oilseeds
32.03587392731214,19.415906966299957,18.173182260854485,5.906374827877264,96.87329283336754,0.5666367403704127,Oilseeds
39.331300951872564,12.536420644051743,18.240340671052834,6.1077901193934725,85.62140009547731,0.6061127611035347,Oilseeds
32.323481453700154,23.997988744673382,16.94816684141432,5.933291717916394,85.52785919951907,0.6274199826197092,Oilseeds
46.61972044662663,23.769595111590057,10.474287066711966,5.927290862953885,81.99106767615805,0.7026216667398112,Oilseeds
31.937396307836494,20.026317792665505,23.12493639490229,6.063151038834024,79.29851796472111,0.6432749382079526,Oilseeds
33.52527344419522,17.33335383713144,29.427271201405485,5.9709963421921906,78.99558022832477,0.7058930973527389,Oilseeds
46.510780985063164,25.762326302755735,13.003150170229935,5.79315318542675,91.63455574593311,0.624616526719061,Oilseeds
38.11909714073114,24.473170267146685,15.965347642109586,5.87809492878764,69.09366329965464,0.6087806179332855,Oilseeds
34.6371592430342,14.361084090175755,28.762056519658177,5.603971724407873,83.09977756651507,0.6665370288643045,Oilseeds
43.10636644533058,13.420689244102805,26.415818760774798,5.8920466122039175,80.39245674476024,0.6831051737131636,Oilseeds
36.89529847786735,17.598915614206028,20.949010424950096,5.812937280627648,85.86758672625623,0.6931065337260524,Oilseeds
43.830084080726756,14.410922505865756,31.265166873281334,5.499582440095499,84.54107452482208,0.6894158603242289,Oilseeds
37.30495933867516,17.48650240089703,19.559388748213625,5.791399813068233,82.35317621527894,0.7024801048510513,Oilseeds
37.685077429825235,17.13545202369673,25.097999377166254,5.951459904175321,89.36431059419479,0.6914814420961807,Oilseeds
31.755024945389636,17.799094799015155,24.33646802561631,6.0120740530866925,85.19549203017925,0.6658663691654392,Oilseeds
42.28832447894212,17.642143055820853,23.33548690585019,5.849561469513221,84.21159398386389,0.7149388425993596,Oilseeds
40.02708174494015,24.667548180003195,27.127394035771648,5.894200768326551,88.70976485647482,0.6444866621703272,Oilseeds
37.52083176244221,19.94928472816158,21.084979824963593,6.0090314050873825,81.20889658383264,0.7646193637842731,Oilseeds
30.869913092501488,14.529056936061341,26.39055436750034,6.048332538792587,88.42059908526078,0.6914172754632141,Oilseeds
35.838766135765425,16.113728142570842,20.97902279096863,5.754567657697577,90.17559866708875,0.6526471309248931,Oilseeds
31.77251401603744,18.993070791735036,22.664657271378122,5.777255089439205,81.18889802216783,0.6721843605745956,Oilseeds
37.124832855543616,18.06528412314435,18.24480847190839,5.936409987471527,78.05957829251338,0.5896268112811722,Oilseeds
